slug,name,playtime,released,tba,rating,rating_top,ratings_count,reviews_text_count,added,suggestions_count,updated,game_id,reviews_count,genres
sweet-delivery,Sweet Delivery,0,2025-07-03,False,0.0,0,0,0,0,0,2025-07-04T12:17:47,1006215,0,"['Casual', 'Indie']"
idle-time-slime,Idle Time Slime,0,2025-07-03,False,0.0,0,0,0,0,0,2025-07-04T12:19:52,1006217,0,"['Casual', 'Indie']"
millys-meadow,Milly's Meadow,0,2025-07-03,False,0.0,0,0,0,0,0,2025-07-04T12:11:02,1006212,0,"['Casual', 'Indie', 'Simulation']"
lixings-picross-world,Lixing's Picross World,0,2025-07-03,False,0.0,0,0,0,0,0,2025-07-04T12:09:46,1006211,0,"['Casual', 'Strategy']"
cha-nomo-cha-no-ma,茶ノ魔 -Cha-No-Ma,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T08:30:39,1005619,0,"['Casual', 'Indie']"
founder-of-the-final-cult,Founder of the Final Cult,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T08:25:00,1005614,0,['Action']
pirate-go-bravo,Pirate Go: Bravo,0,2025-06-22,False,0.0,0,0,0,0,0,2025-06-27T08:50:42,1005636,0,['Casual']
my-tiny-room,My Tiny Room,0,2025-06-22,False,0.0,0,0,0,0,0,2025-06-27T08:48:40,1005634,0,"['Casual', 'Indie', 'Simulation']"
run-the-rings-2,Run the Rings,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T08:57:41,1005642,0,['Strategy']
ominous-stew,Ominous Stew,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T09:06:03,1005648,0,"['Casual', 'Indie', 'Action', 'Simulation']"
sparganator,Sparganator,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T08:55:25,1005640,0,"['Indie', 'Adventure', 'Action']"
robots-with-guns,Robots with Guns,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T12:24:39,1005789,0,"['Indie', 'Action']"
hnefatafl-online,Hnefatafl Online,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:18:01,1005828,0,"['Strategy', 'Indie', 'Simulation']"
plumbers-legacy,Plumber’s Legacy,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:16:05,1005826,0,"['Indie', 'Strategy', 'Adventure', 'Action']"
my-cozy-room,My Cozy Room,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:24:00,1005833,0,"['Casual', 'Indie', 'Simulation']"
voracious-2,Voracious,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:20:53,1005831,0,"['Strategy', 'Adventure']"
beat-bulwark,Beat Bulwark,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T09:51:37,1005682,0,"['Indie', 'Action']"
vesnith-tapes,Vesnith Tapes,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T09:59:19,1005688,0,"['Indie', 'Adventure', 'Action']"
chinchon,Chinchón,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T09:31:54,1005666,0,"['Casual', 'Strategy']"
monkey-king-simulator-special-edition,Monkey King Simulator Special Edition,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T10:10:02,1005695,0,"['Indie', 'Action', 'RPG']"
fenced-in,Fenced In,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T10:08:22,1005694,0,"['Casual', 'Strategy', 'Indie', 'Action']"
gravedigger-2,Gravedigger,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T08:53:02,1005638,0,"['Casual', 'Indie', 'RPG', 'Simulation']"
tech-market-simulator,Tech Market Simulator,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T09:18:45,1005658,0,"['Casual', 'Indie', 'Simulation']"
mppp-multidimensional-paper-plane-project,MPPP - Multidimensional Paper Plane Project,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T09:04:36,1005647,0,"['Casual', 'Indie', 'Action']"
line-goes-up,Line Goes UP,0,2025-06-22,False,0.0,0,0,0,0,0,2025-06-27T08:49:39,1005635,0,"['Strategy', 'Indie']"
hope-a-potato-story,Hope: a potato story,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T09:42:06,1005674,0,"['Casual', 'Indie', 'Action']"
nanomon-virtual-pet,Nanomon Virtual Pet,0,2025-06-24,False,0.0,0,0,0,0,260,2025-06-27T10:45:58,984183,0,"['Adventure', 'Action', 'RPG', 'Casual', 'Simulation', 'Indie']"
heroes-of-mount-dragon,Heroes of Mount Dragon,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T12:13:47,1005781,0,"['Indie', 'Action']"
tiny-kings,Tiny Kings,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T12:03:41,1005775,0,"['Casual', 'Strategy', 'Simulation']"
farland-saga-ii-saturn-tribute,FARLAND SAGA II Saturn Tribute,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T12:10:14,1005779,0,"['RPG', 'Simulation']"
braceup-vr,BraceUp VR,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:39:19,1005847,0,"['Indie', 'Sports']"
ni-jiu-shi-zhu-bo,你救世主播？,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:38:18,1005846,0,"['Casual', 'Adventure', 'Action']"
frog-jump-2,Frog Jump,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:35:01,1005843,0,"['Racing', 'Adventure', 'Action', 'Casual', 'Strategy', 'Indie']"
eternal-affairs,Eternal Affairs,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:31:40,1005840,0,"['Indie', 'RPG']"
the-chess,The Chess,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:30:35,1005839,0,"['Casual', 'Strategy', 'Indie', 'RPG']"
la-galerie-des-toilettes,La Galerie des Toilettes,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:54:10,1005856,0,"['Casual', 'Indie', 'Simulation']"
aeternum-grand-plaza,Aeternum Grand Plaza,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T09:33:04,1005667,0,"['Casual', 'Indie', 'Simulation']"
into-the-maw,Into the M.A.W.,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T09:34:19,1005668,0,"['Action', 'RPG', 'Strategy', 'Simulation', 'Indie']"
theanthria,Theanthria,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T12:31:35,1005795,0,"['Indie', 'Simulation']"
sivar-race-el-salvador,Sivar Race El Salvador,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T12:47:01,1005803,0,"['Casual', 'Racing', 'Simulation']"
mole-digging,Mole Digging,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T12:34:53,1005798,0,['Casual']
isekai-sex-boutique,Isekai Sex Boutique,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T12:37:27,1005800,0,"['Casual', 'Indie', 'Simulation']"
revenant-through-the-veil,Revenant: Through The Veil,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T10:48:27,1005724,0,"['Indie', 'Adventure', 'Action']"
exo-calibre,Exo-Calibre,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T11:51:37,1005768,0,"['Indie', 'Action']"
fief-lord-2,Fief Lord,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T11:36:06,1005761,0,"['RPG', 'Casual', 'Strategy', 'Simulation', 'Indie']"
villa-no-1,Villa No. 1,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T11:22:16,1005752,0,"['Strategy', 'Indie', 'RPG']"
zombie-rollerz-the-last-ship,Zombie Rollerz: The Last Ship,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T10:54:28,1005729,0,"['Indie', 'Strategy', 'Adventure', 'Action']"
fluffy-memories,Fluffy Memories,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T11:02:20,1005735,0,"['Casual', 'Indie']"
hexbotica,Hexbotica,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T11:03:30,1005736,0,"['Casual', 'Strategy', 'Indie']"
naica-online,Naica Online,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T10:37:56,1005715,0,"['Indie', 'Massively Multiplayer', 'RPG']"
warning-3,Warning,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T10:45:51,1005722,0,"['Casual', 'Indie', 'Action', 'Simulation']"
grim-chans-soul-fight,Grim-chan's Soul Fight,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T10:59:52,1005733,0,['Casual']
rwsd,RWSD,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T10:58:43,1005732,0,"['Action', 'Simulation']"
escape-the-monstalkers,Escape The MonStalkers!,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T12:20:20,1005786,0,"['Casual', 'Indie', 'Adventure', 'Action']"
throwdown,ThrowDown,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T12:29:22,1005793,0,['Strategy']
shambles-sons-of-apocalypse,Shambles: Sons of Apocalypse,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:00:16,1005813,0,"['Indie', 'Strategy', 'Adventure', 'RPG']"
past-mistakes-act-i,Past Mistakes - Act I,0,2025-07-30,False,0.0,0,0,0,0,0,2025-08-01T06:37:39,1007680,0,"['Casual', 'Indie', 'Simulation']"
runaway-mole,Runaway Mole,0,2025-07-31,False,0.0,0,0,0,0,0,2025-08-01T06:29:41,1007674,0,"['Casual', 'Indie']"
operation-remode,Operation REMODE,0,2025-07-28,False,0.0,0,0,0,0,0,2025-08-01T07:37:28,1007723,0,"['Indie', 'Adventure', 'Action']"
gradient-flow,Gradient Flow,0,2025-07-28,False,0.0,0,0,0,0,0,2025-08-01T07:48:52,1007731,0,['Racing']
the-fable-of-fairy-glen-2,The Fable of Fairy Glen,0,2025-07-28,False,0.0,0,0,0,0,0,2025-08-01T06:49:15,1007690,0,[]
flipto,Flipto,0,2025-07-28,False,0.0,0,0,0,0,0,2025-08-01T07:13:28,1007708,0,"['Strategy', 'Indie']"
zombie-ants-vr-definitive-edition,Zombie Ants VR: Definitive Edition,0,2025-07-28,False,0.0,0,0,0,0,0,2025-08-01T07:12:27,1007707,0,"['Adventure', 'Simulation']"
irbet-tong,Irbet Tong,0,2025-07-28,False,0.0,0,0,0,0,0,2025-08-01T07:19:50,1007709,0,['Adventure']
numenclature,Numenclature,0,2025-07-28,False,0.0,0,0,0,0,0,2025-08-01T08:02:15,1007741,0,"['Casual', 'Indie', 'Simulation']"
rewire-2,Rewire,0,2025-07-28,True,0.0,0,0,0,0,65,2025-08-01T08:03:42,299543,0,"['Casual', 'Indie', 'Strategy', 'Adventure']"
tradewake,Tradewake,0,2025-07-28,False,0.0,0,0,0,0,0,2025-08-01T08:05:03,1007743,0,"['Casual', 'Strategy', 'Adventure']"
the-darkest-dusk,The Darkest Dusk,0,2025-07-29,False,0.0,0,0,0,0,0,2025-08-01T08:13:55,1007750,0,"['Indie', 'Adventure']"
primal-planet-soundtrack-pack,Primal Planet - Soundtrack Pack,0,2025-07-27,False,0.0,0,0,0,0,0,2025-08-01T13:12:26,1007958,0,[]
xun-zhao-zi-you-de-xing-xing-the-star-that-longed-,寻找自由的星星 The Star That Longed to Be Free,0,2025-07-30,False,0.0,0,0,0,0,0,2025-08-01T09:45:47,1007817,0,"['Casual', 'Indie', 'Adventure']"
liminalhorror,LiminalHorror,0,2025-07-30,False,0.0,0,0,0,0,0,2025-08-01T09:52:12,1007822,0,"['Indie', 'Adventure']"
the-rotting-man-e-chou-nan,The Rotting Man | 悪臭男,0,2025-07-30,False,0.0,0,0,0,0,0,2025-08-01T10:00:09,1007828,0,['Indie']
witches-hand,Witches' Hand,0,2025-07-30,False,0.0,0,0,0,0,0,2025-08-01T10:13:03,1007835,0,"['Casual', 'Strategy', 'Indie']"
tilebound,Tilebound,0,2025-07-30,False,0.0,0,0,0,0,0,2025-08-01T10:11:56,1007834,0,"['Strategy', 'Indie']"
fire-hop-2,Fire Hop,0,2025-07-30,False,0.0,0,0,0,0,0,2025-08-01T10:54:08,1007864,0,"['Strategy', 'Indie', 'Action']"
test-zero,Test Zero,0,2025-07-30,False,0.0,0,0,0,0,0,2025-08-01T10:55:04,1007865,0,"['Indie', 'Action']"
the-last-flight-return-home,The Last Flight: Return Home,0,2025-07-31,False,0.0,0,0,0,0,0,2025-08-01T11:28:21,1007889,0,"['Indie', 'Adventure']"
dreaming-in-cherry-blossoms-i-fall-in-love-with-yo,"Dreaming in Cherry Blossoms, I Fall in Love with You",0,2025-07-31,False,0.0,0,0,0,0,0,2025-08-01T11:19:55,1007883,0,"['Adventure', 'Simulation']"
the-inconvenient-platformer,The Inconvenient Platformer,0,2025-07-31,False,0.0,0,0,0,0,0,2025-08-01T11:50:09,1007902,0,['Indie']
orbi-universo-ii,Orbi Universo II,0,2025-07-31,False,0.0,0,0,0,0,0,2025-08-01T12:23:08,1007924,0,"['Strategy', 'Indie', 'Simulation']"
hentai-furry-pony,Hentai Furry Pony,0,2025-07-31,False,0.0,0,0,0,0,0,2025-08-01T12:35:56,1007935,0,"['Casual', 'Indie']"
spirit-knight-2,Spirit Knight,0,2025-07-31,False,0.0,0,0,0,0,0,2025-08-01T12:29:03,1007929,0,"['Indie', 'Action']"
foos,FOOS,0,2025-07-31,False,0.0,0,0,0,0,0,2025-08-01T12:38:02,1007937,0,['Indie']
rem-rage,R.E.M. Rage,0,2025-07-31,False,0.0,0,0,0,0,0,2025-08-01T12:54:39,1007946,0,"['Indie', 'Action']"
twin-trials,Twin Trials,0,2025-07-31,False,0.0,0,0,0,0,0,2025-08-01T13:04:08,1007953,0,"['Indie', 'Action']"
a-hundred-years-of-love-and-death,A Hundred Years of Love and Death,0,2025-07-31,False,0.0,0,0,0,0,0,2025-08-01T12:59:47,1007950,0,"['Indie', 'Adventure', 'RPG']"
velo-pro-racer,Velo Pro Racer,0,2025-07-31,False,0.0,0,0,0,0,0,2025-08-01T12:57:21,1007948,0,"['Racing', 'Strategy', 'Simulation', 'Sports', 'Indie']"
tuntunworld,TunTunWorld,0,2025-07-30,False,0.0,0,0,0,0,0,2025-08-01T09:28:11,1007803,0,"['Casual', 'Indie', 'Adventure', 'Action']"
outpost-legends,Outpost Legends,0,2025-07-30,False,0.0,0,0,0,0,0,2025-08-01T09:23:26,1007800,0,"['Casual', 'Indie', 'Adventure', 'Sports']"
zombie-outbreak-undead-survival,Zombie Outbreak: Undead Survival,0,2025-07-30,False,0.0,0,0,0,0,0,2025-08-01T09:30:50,1007805,0,"['Adventure', 'Action']"
tank-rectangle,Tank Rectangle,0,2025-07-30,False,0.0,0,0,0,0,0,2025-08-01T09:32:58,1007807,0,"['Casual', 'Strategy', 'Indie']"
the-lost-time-chronicles,The Lost Time Chronicles,0,2025-07-30,False,0.0,0,0,0,0,0,2025-08-01T10:26:17,1007846,0,"['Casual', 'Indie', 'Adventure', 'Simulation']"
tower-networking-inc,Tower Networking Inc.,0,2025-07-30,False,0.0,0,0,0,0,0,2025-08-01T10:33:47,1007849,0,"['Strategy', 'Indie', 'Simulation']"
spy-drops,Spy Drops,0,2025-07-30,False,0.0,0,0,0,0,0,2025-08-01T11:08:23,1007875,0,"['Indie', 'Action']"
mottainai-ghost,MOTTAINAI GHOST,0,2025-07-31,False,0.0,0,0,0,0,0,2025-08-01T11:14:49,1007879,0,"['Indie', 'Action']"
mustscream,MustScream,0,2025-07-30,False,0.0,0,0,0,0,0,2025-08-01T11:06:58,1007874,0,"['Casual', 'Indie', 'Action']"
bugfixer-ino,BUGFIXER INO,0,2025-07-29,False,0.0,0,0,0,0,0,2025-08-01T08:20:28,1007753,0,['Adventure']
100-berlin-cats,100 Berlin Cats,0,2025-07-29,False,0.0,0,0,0,0,0,2025-08-01T08:30:52,1007761,0,"['Casual', 'Indie']"
oiiai-cat,OiiAi Cat,0,2025-07-29,False,0.0,0,0,0,0,0,2025-08-01T08:28:02,1007759,0,"['Casual', 'Indie', 'Simulation']"
travel-cuisine-3-the-sea-of-flavours-collectors-ed,Travel Cuisine 3: The Sea of Flavours Collector's Edition,0,2025-07-30,False,0.0,0,0,0,0,0,2025-08-01T08:59:28,1007783,0,"['Casual', 'Strategy', 'Adventure', 'Simulation']"
city-lights-old-flames,"City Lights, Old Flames",0,2025-07-29,False,0.0,0,0,0,0,0,2025-08-01T08:48:20,1007774,0,"['Indie', 'Simulation']"
dian-zi-han-zhi-cheng,电子厂之城,0,2025-07-29,False,0.0,0,0,0,0,0,2025-08-01T09:03:28,1007786,0,['Indie']
monmusu-paradise-visitors,Monmusu Paradise ~Visitors~,0,2025-07-31,False,0.0,0,0,0,0,0,2025-08-01T11:46:35,1007899,0,"['Adventure', 'Action', 'Casual', 'Simulation', 'Indie']"
fly-to-death-2d-jumping-game,Fly to death! 2D Jumping Game,0,2025-07-31,False,0.0,0,0,0,0,0,2025-08-01T11:35:43,1007895,0,"['Casual', 'Action', 'Simulation']"
hells-kitchen-2,Hell's Kitchen,0,2025-07-14,False,0.0,0,0,0,0,134,2025-07-18T09:21:09,1006787,0,"['Indie', 'Simulation']"
sex-empire-episode-1,Sex Empire - Episode 1,0,2025-08-03,False,0.0,0,0,0,0,0,2025-08-04T13:52:53,1008142,0,"['Casual', 'Indie', 'Adventure']"
lakeside-has-no-lake,Lakeside Has No Lake!!,0,2025-08-03,False,0.0,0,0,0,0,0,2025-08-04T13:44:28,1008136,0,"['Indie', 'Adventure', 'Action']"
jia-kao-jia-yuan,驾考家园,0,2025-08-03,False,0.0,0,0,0,0,0,2025-08-04T13:47:23,1008138,0,"['Racing', 'Simulation']"
vestigia-joust,Vestigia: Joust,0,2025-08-02,False,0.0,0,0,0,0,0,2025-08-04T13:31:41,1008127,0,"['Casual', 'Indie', 'Action', 'Simulation']"
aslimelate,Aslimelate,0,2025-08-02,False,0.0,0,0,0,0,0,2025-08-04T13:33:01,1008128,0,"['Casual', 'Strategy', 'Indie']"
fear-of-energy,Fear of Energy,0,2025-08-02,False,0.0,0,0,0,0,0,2025-08-04T13:28:59,1008125,0,"['Indie', 'Action']"
combo-master,Combo Master,0,2025-08-02,False,0.0,0,0,0,0,0,2025-08-04T13:40:26,1008133,0,"['Casual', 'Strategy', 'Action']"
battleships-combat-evolved,Battleships Combat: Evolved,0,2025-08-03,False,0.0,0,0,0,0,0,2025-08-04T13:55:48,1008144,0,"['Casual', 'Strategy', 'Indie']"
bryans-indie-collection,Bryan's Indie Collection,0,2025-08-03,False,0.0,0,0,0,0,0,2025-08-04T13:08:36,1008123,0,"['Indie', 'Action']"
liese-in-the-city-of-trials,Liese in the City of Trials,0,2025-08-01,False,0.0,0,0,0,0,0,2025-08-04T13:06:41,1008122,0,['Adventure']
toilet-battle-hero,Toilet Battle Hero,0,2025-07-01,False,0.0,0,0,0,0,0,2025-07-04T10:34:38,1006133,0,['Casual']
dao-zhi-zhan,道之战,0,2025-07-31,False,0.0,0,0,0,0,0,2025-08-04T09:51:09,1007996,0,"['Indie', 'Action', 'RPG']"
polariball,Polariball,0,2025-07-31,False,0.0,0,0,0,0,58,2025-08-04T10:21:41,1008008,0,"['Casual', 'Indie']"
fang-xue-hou,放学后,0,2025-07-31,False,0.0,0,0,0,0,0,2025-08-04T10:18:48,1008007,0,"['Casual', 'Indie', 'Adventure', 'RPG']"
mim-meditation-interactive-matrix,MiM: Meditation Interactive Matrix,0,2025-07-31,False,0.0,0,0,0,0,0,2025-08-04T10:31:38,1008012,0,"['Casual', 'Indie', 'Simulation']"
piao-liu-nochi-zuo-jiao,漂流、のち、座礁,0,2025-07-31,False,0.0,0,0,0,0,0,2025-08-04T10:33:50,1008014,0,['Indie']
tictacblow,TicTacBlow,0,2025-08-01,False,0.0,0,0,0,0,0,2025-08-04T10:37:39,1008018,0,"['Casual', 'Strategy']"
yi-qiao-dong-wu-ji,一橋動物記,0,2025-07-31,False,0.0,0,0,0,0,0,2025-08-04T10:32:53,1008013,0,"['Indie', 'Adventure', 'RPG']"
chess-texas,"Chess, Texas",0,2025-07-31,False,0.0,0,0,0,0,0,2025-08-04T10:24:58,1008009,0,['Strategy']
major-party-racing,Major Party Racing,0,2025-08-01,False,0.0,0,0,0,0,0,2025-08-04T10:58:37,1008032,0,"['Racing', 'Casual', 'Simulation', 'Sports', 'Indie']"
blackrock,Blackrock,0,2025-08-01,False,0.0,0,0,0,0,0,2025-08-04T10:43:05,1008023,0,"['Strategy', 'Action']"
squareman-boy,SquareMan-Boy,0,2025-08-01,False,0.0,0,0,0,0,0,2025-08-04T11:01:58,1008035,0,"['Indie', 'Action']"
light-of-the-eternal-night,Light of the Eternal Night,0,2025-08-01,False,0.0,0,0,0,0,0,2025-08-04T10:59:52,1008033,0,"['Indie', 'Adventure', 'Action', 'RPG']"
copy-two-man-too-many,Copy: Two Man Too Many,0,2025-08-01,False,0.0,0,0,0,0,0,2025-08-04T11:23:26,1008053,0,"['Indie', 'Adventure']"
demonic-kiss,Demonic Kiss,0,2025-08-03,False,0.0,0,0,0,0,0,2025-08-04T11:19:46,1008051,0,['Casual']
instruments-of-peace,Instruments of Peace,0,2025-08-01,False,0.0,0,0,0,0,0,2025-08-04T11:34:07,1008062,0,"['Indie', 'Action']"
a-sexy-tour-with-elsie,A Sexy Tour With: Elsie,0,2025-08-01,False,0.0,0,0,0,0,0,2025-08-04T11:24:41,1008054,0,"['Casual', 'Indie']"
hydro-2,Hydro,0,2025-08-01,False,0.0,0,0,0,0,0,2025-08-04T11:22:26,1008052,0,"['Casual', 'Indie', 'Action', 'Simulation']"
passion-rift,Passion Rift,0,2025-08-01,False,0.0,0,0,0,0,0,2025-08-04T11:45:10,1008072,0,"['Casual', 'Indie', 'Action']"
guild-hall-simulator-prologue,Guild Hall Simulator: Prologue,0,2025-08-01,False,0.0,0,0,0,0,0,2025-08-04T12:06:01,1008079,0,"['Casual', 'Indie', 'Simulation']"
one-hard-game-please,One Hard Game Please!,0,2025-08-01,False,0.0,0,0,0,0,0,2025-08-04T12:04:37,1008078,0,['Strategy']
project-fleet,Project Fleet,0,2025-08-01,False,0.0,0,0,0,0,0,2025-08-04T12:14:55,1008084,0,"['Casual', 'Strategy']"
pokettohiro-2,Pokettohiro,0,2025-08-01,False,0.0,0,0,0,0,0,2025-08-04T12:20:38,1008088,0,"['Adventure', 'Action']"
the-last-king-2,The Last King,0,2025-08-01,False,0.0,0,0,0,0,0,2025-08-04T12:30:24,1008095,0,"['Strategy', 'Action', 'RPG']"
mischief-2,Mischief,0,2025-08-01,False,0.0,0,0,0,0,0,2025-08-04T12:28:43,1008094,0,"['Adventure', 'Action', 'RPG', 'Casual', 'Indie']"
secrets-of-blackrock-manor-escape-room,Secrets of Blackrock Manor - Escape Room,0,2025-08-01,False,0.0,0,0,0,0,0,2025-08-04T12:53:19,1008111,0,['Adventure']
casual-sport-series-badminton,Casual Sport Series: Badminton,0,2025-07-11,False,0.0,0,0,0,0,0,2025-08-12T08:50:27,1006634,0,"['Casual', 'Sports']"
cube-hits-corner,cube hits corner,0,2025-07-12,False,0.0,0,0,0,0,0,2025-07-14T11:52:24,1006681,0,['Casual']
cupigs-key-collectathon,Cupig's Key Collectathon,0,2025-07-12,False,0.0,0,0,0,0,0,2025-07-14T11:42:53,1006674,0,"['Casual', 'Indie', 'Adventure']"
the-simple-balance,The Simple Balance,0,2025-07-12,False,0.0,0,0,0,0,0,2025-07-14T11:35:45,1006669,0,"['Indie', 'Strategy', 'Adventure', 'RPG']"
scope-battle-royale,Scope Battle Royale,0,2025-07-12,False,0.0,0,0,0,0,0,2025-07-14T11:39:59,1006672,0,"['Strategy', 'Indie', 'Action']"
shattered-lands-po-sui-zhi-di,​Shattered Lands (破碎之地),0,2025-07-12,False,0.0,0,0,0,0,0,2025-07-14T11:48:35,1006678,0,"['Strategy', 'Indie', 'Action']"
gua-ji-gong-han-afk-industarry,挂机工厂 AFK Industarry,0,2025-07-12,False,0.0,0,0,0,0,0,2025-07-14T11:58:29,1006686,0,['Simulation']
farm-chicken,Farm Chicken,0,2025-07-12,False,0.0,0,0,0,0,0,2025-07-14T12:17:11,1006697,0,"['Casual', 'Indie', 'Action', 'Simulation']"
psychic-ward-kill-the-seven-king-dragon,Psychic Ward: Kill The Seven King Dragon,0,2025-07-12,False,0.0,0,0,0,0,0,2025-07-14T12:22:49,1006701,0,"['Indie', 'Adventure', 'Action']"
cube1-vs-cube2,Cube1 vs Cube2,0,2025-07-12,False,0.0,0,0,0,0,0,2025-07-14T12:20:42,1006700,0,"['Casual', 'Strategy', 'Indie', 'Action']"
climb-the-backrooms,Climb The Backrooms,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T10:22:10,1006611,0,"['Casual', 'Adventure']"
the-femdom-facesitting-war,The Femdom Facesitting War,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T10:09:18,1006603,0,"['Indie', 'Simulation']"
votica,Votica,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T09:58:42,1006597,0,"['Strategy', 'Indie']"
nightlings,Nightlings,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T11:15:19,1006656,0,"['Strategy', 'Indie', 'Simulation']"
griffin-gurihuon,Griffin 「グリフォン」,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T10:32:12,1006620,0,"['Adventure', 'Action']"
our-doomed-bunker,Our Doomed Bunker,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T10:58:11,1006640,0,"['Indie', 'Action']"
kick-yourself-on,Kick Yourself On,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T11:00:32,1006642,0,['Strategy']
this-ship-goes-brrr,This Ship Goes Brrr,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T11:20:57,1006657,0,"['Casual', 'Indie', 'Action']"
super-stripe,SUPER STRIPE,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T11:25:34,1006661,0,"['Indie', 'Action']"
talents,Talents,0,2025-07-13,False,0.0,0,0,0,0,0,2025-07-14T08:17:22,1006521,0,"['Casual', 'Indie', 'Simulation']"
the-maze-survivor-the-9th-entrants,The Maze Survivor: The 9th Entrants,0,2025-07-13,False,0.0,0,0,0,0,0,2025-07-14T08:21:23,1006523,0,"['Indie', 'Adventure', 'Action']"
zombie-jazz,Zombie Jazz,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T08:26:38,1006527,0,"['Indie', 'Adventure', 'Action']"
ilhaz,IlhaZ,0,2025-07-13,False,0.0,0,0,0,0,0,2025-07-14T08:22:36,1006524,0,"['Casual', 'Indie', 'Adventure', 'Action']"
joe-and-the-lost-pixels,Joe and the Lost Pixels,0,2025-07-10,False,0.0,0,0,0,0,0,2025-07-14T08:47:57,1006544,0,"['Casual', 'Indie', 'Adventure', 'Action']"
the-sacred-six-crystal-a-heros-journey,The Sacred Six Crystal: A Hero's Journey,0,2025-07-10,False,0.0,0,0,0,0,0,2025-07-14T08:54:06,1006548,0,"['Adventure', 'Action', 'RPG', 'Casual', 'Indie']"
dragon-conqueror,Dragon Conqueror,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T08:36:39,1006535,0,['Adventure']
carnage-battle-arena-2,Carnage Battle Arena,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T09:28:14,1006570,0,"['Racing', 'Action', 'Sports']"
saintess-eruna-and-the-lustful-book-of-corruption-,Saintess Eruna and the Lustful Book of Corruption ~Busty Sister's H Services~,0,2025-07-11,False,0.0,0,0,0,0,0,2025-07-14T09:29:45,1006571,0,"['Casual', 'Indie', 'Adventure', 'RPG']"
